protocol,IP,ID,Time,F_Pck,B_Pck,B_Hash_IP,B_Hash_port,F_TCP_S,B_TCP_S,Label22
6,13.116.170.28,143218946,126.086025,0,80,1,1,0,0,0
6,203.178.135.82,659126397,126.111613,32,48,15,14,0,0,0
6,5.104.164.215,546350386,126.147423,0,80,13,14,0,0,0
6,203.178.143.239,925932941,126.193272,40,40,8,6,0,10,0
6,163.169.103.30,237997597,126.195865,80,0,1,1,0,0,0
6,13.116.170.28,143218946,126.24286,0,80,1,3,0,0,0
6,203.178.135.82,659126397,126.287843,45,35,15,15,0,0,0
6,3.173.192.45,778625220,126.289401,32,48,1,1,0,0,0
6,203.178.132.76,385599130,126.308361,52,28,8,10,0,1,0
6,163.169.103.30,237997597,126.331897,80,0,1,1,0,0,0
6,5.5.3.227,274736366,126.333579,32,48,2,1,1,0,0
6,13.116.170.28,143218946,126.377288,0,80,1,3,0,0,0
6,45.19.46.31,519737037,126.385781,50,30,1,1,0,0,0
6,2400:5E07:FA3B:C90:4F5C:872B:ACA2:4C83,919560170,126.39052,32,48,1,1,0,0,0
6,133.250.177.196,304284876,126.399781,73,7,5,16,0,0,0
6,203.178.135.82,659126397,126.412562,47,33,15,14,0,0,0
6,172.126.157.203,170454525,126.421832,37,43,1,1,0,0,0
6,60.176.74.197,308804280,126.471775,18,62,1,1,0,0,0
6,163.169.103.30,237997597,126.50217,80,0,1,1,0,0,0
6,203.178.135.82,659126397,126.510461,40,40,15,13,0,0,0
6,18.6.250.205,375640718,126.510525,33,47,1,1,0,0,0
6,13.116.170.28,143218946,126.541751,0,80,1,2,0,0,0
6,17.243.55.72,551467847,126.578648,80,0,1,1,0,0,0
6,54.171.32.35,649571527,126.615514,38,42,1,1,0,0,0
6,203.178.135.82,659126397,126.62787,36,44,15,14,0,0,0
6,23.43.136.214,352047911,126.647849,42,38,1,1,0,0,0
6,163.169.56.87,513419198,126.661628,66,14,1,2,0,0,0
6,2001:3E04:2BD:20D1:CC80:F65E:3CED:E573,548614336,126.663116,51,29,2,3,0,0,0
6,163.169.103.30,237997597,126.675733,80,0,1,1,0,0,0
6,203.178.135.82,659126397,126.689515,54,26,15,14,0,0,0
6,52.157.45.36,970213814,126.691899,0,80,1,1,0,0,0
6,18.86.140.7,346870249,126.710725,37,43,1,1,0,0,0
6,89.111.87.2,155385006,504.009006,80,0,16,1,80,0,1
6,167.80.93.97,1029308445,126.726269,56,24,1,1,0,0,0
6,13.116.170.28,143218946,126.728796,0,80,1,2,0,0,0
6,203.178.135.82,659126397,126.750542,53,27,15,15,0,0,0
6,13.98.142.175,842900531,126.752594,37,43,1,1,0,0,0
6,5.104.164.215,546350386,126.755463,0,80,13,14,0,0,0
6,133.250.177.211,829740347,126.759568,79,1,2,16,0,0,0
6,54.228.54.47,32887814,126.771,34,46,1,1,0,0,0
6,203.178.135.82,659126397,126.826266,53,27,15,15,0,0,0
6,163.169.103.30,237997597,126.835773,80,0,1,1,0,0,0
6,18.2.185.163,100906837,126.849801,30,50,1,1,0,0,0
6,163.169.61.147,130347850,126.87306,9,71,4,2,3,0,0
6,151.123.110.252,1008878606,126.879259,80,0,1,1,0,0,0
6,13.116.170.28,143218946,126.889176,0,80,1,3,0,0,0
6,198.38.157.78,530147584,126.890264,66,14,1,1,0,0,0
6,163.169.253.135,401430373,126.890264,14,66,1,1,0,0,0
6,203.178.135.82,659126397,126.894952,46,34,15,14,0,0,0
6,133.250.177.212,1025157443,126.896799,79,1,2,16,0,0,0
6,18.6.227.202,992314320,126.942444,34,46,1,1,0,0,0
6,13.98.11.225,16739037,126.960343,39,41,1,1,0,0,0
6,133.250.177.213,294320872,126.969984,78,2,4,16,0,0,0
6,203.178.135.82,659126397,126.992077,33,47,15,13,0,0,0
6,163.169.103.30,237997597,126.995526,80,0,1,1,0,0,0
6,13.116.170.28,143218946,127.043803,0,80,1,2,0,0,0
6,211.27.5.98,36504234,127.050636,43,37,1,1,0,0,0
6,203.178.135.82,659126397,127.06642,42,38,15,14,0,0,0
6,217.203.45.14,31614407,127.086244,61,19,1,15,24,0,0
6,203.178.132.76,385599130,127.108875,66,14,6,4,0,0,0
6,203.178.135.82,659126397,127.145164,42,38,15,14,0,0,0
6,163.169.103.30,237997597,127.185779,80,0,1,1,0,0,0
6,54.223.236.80,504806920,127.205887,40,40,1,1,0,0,0
6,203.178.135.82,659126397,127.220098,56,24,15,14,0,0,0
6,13.116.170.28,143218946,127.229222,0,80,1,4,0,0,0
6,18.90.251.232,108194420,127.252186,29,51,1,1,0,0,0
6,126.131.214.194,726257917,127.285079,6,74,1,1,0,0,0
6,163.169.183.244,673871946,127.298234,0,80,1,1,0,0,0
6,203.178.135.82,659126397,127.322474,37,43,15,15,0,0,0
6,54.157.106.192,435792072,127.330007,27,53,1,1,0,0,0
6,163.169.103.30,237997597,127.336853,80,0,1,1,0,0,0
6,13.116.170.28,143218946,127.385561,0,80,1,2,0,0,0
6,203.178.135.82,659126397,127.399399,46,34,15,14,0,0,0
6,34.37.53.54,593246290,127.416685,46,34,1,1,0,0,0
6,89.111.87.2,155385006,504.931375,80,0,16,1,80,0,1
6,89.111.87.2,155385006,505.732987,80,0,15,1,80,0,1
6,5.104.164.215,546350386,127.476721,0,80,14,15,0,0,0
6,2400:5995:2DB7:27D3:47C8:DD4:5BB7:641,1046123743,127.488033,23,57,1,1,0,0,0
6,203.178.135.82,659126397,127.506596,33,47,15,14,0,0,0
6,163.169.103.30,237997597,127.517234,80,0,1,1,0,0,0
6,45.159.64.23,521836161,127.560487,72,8,16,7,7,0,0
6,3.49.163.251,43293663,127.584147,38,42,1,1,0,0,0
6,13.116.170.28,143218946,127.584516,0,80,1,4,0,0,0
6,54.245.12.48,141945809,127.584972,32,48,1,1,0,0,0
6,163.169.230.228,512388707,127.607001,28,52,8,1,0,0,0
6,104.55.210.106,669890465,127.61964,13,67,1,1,0,0,0
6,203.178.135.82,659126397,127.623171,36,44,15,15,0,0,0
6,172.116.58.89,59174833,127.691889,80,0,1,1,0,0,0
6,163.169.103.30,237997597,127.718393,80,0,1,1,0,0,0
6,13.116.170.28,143218946,127.76826,0,80,1,2,0,0,0
6,203.178.135.82,659126397,127.768784,53,27,15,15,0,0,0
6,18.6.151.124,464875877,127.78995,46,34,1,1,0,0,0
6,202.235.57.194,216354231,127.819283,80,0,9,1,0,0,0
6,185.221.109.25,622459543,127.855528,48,32,1,1,0,0,0
6,203.178.135.82,659126397,127.855694,58,22,15,13,0,0,0
6,203.178.143.239,925932941,127.873578,37,43,10,5,1,13,0
6,163.169.103.30,237997597,127.908103,80,0,1,1,0,0,0
6,133.250.177.200,521807037,127.926824,80,0,1,16,0,0,0
6,13.116.170.28,143218946,127.953489,0,80,1,4,0,0,0
6,203.178.135.82,659126397,127.958697,39,41,16,15,0,1,0
6,89.111.87.2,155385006,506.572711,80,0,16,1,80,0,1
6,192.225.220.151,930277406,507.117606,80,0,16,1,80,0,1
6,194.218.208.167,414941,128.009921,0,80,1,16,0,0,0
6,45.133.67.212,467873956,507.327672,78,2,16,1,78,0,1
6,203.178.135.82,659126397,128.052628,40,40,15,14,0,0,0
6,54.146.166.225,650828490,128.05657,47,33,1,1,0,0,0
6,163.169.103.30,237997597,128.083671,80,0,1,1,0,0,0
6,5.104.164.215,546350386,128.1295,0,80,13,14,0,0,0
6,3.55.162.123,684317697,128.130021,40,40,1,1,0,0,0
6,13.116.170.28,143218946,128.14453,0,80,1,2,0,0,0
6,203.178.135.82,659126397,128.148503,43,37,15,15,0,0,0
6,89.111.87.2,155385006,507.368092,80,0,16,1,80,0,1
6,133.250.177.221,1006726451,128.21091,80,0,1,16,0,0,0
6,203.178.132.76,385599130,128.217172,63,17,5,6,0,0,0
6,35.73.238.98,877783329,128.233482,30,50,13,15,0,0,0
6,54.253.201.65,175038978,128.252967,39,41,1,1,0,0,0
6,203.178.135.82,659126397,128.275856,40,40,15,15,0,0,0
6,163.169.103.30,237997597,128.293806,80,0,2,1,0,0,0
6,162.110.199.128,1060916038,128.329343,23,57,15,16,0,0,0
6,13.116.170.28,143218946,128.349738,0,80,1,4,0,0,0
6,133.250.177.218,1066428273,128.386445,79,1,3,16,0,0,0
6,203.178.135.82,659126397,128.409466,47,33,16,15,0,0,0
6,163.169.103.30,237997597,128.469704,80,0,1,1,0,0,0
6,133.250.177.220,239488883,128.48273,77,3,4,16,0,1,0
6,2001:3E04:2BD:305E:E10:F4BB:53:EA0E,521936457,128.505418,9,71,3,1,0,0,0
6,89.111.87.2,155385006,508.253503,79,1,16,1,79,0,1
6,13.116.170.28,143218946,128.525001,0,80,1,2,0,0,0
6,203.178.135.82,659126397,128.543034,46,34,15,15,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,128.615266,80,0,1,5,0,0,0
6,5.104.164.215,546350386,128.662527,0,80,14,15,0,0,0
6,163.169.103.30,237997597,128.675634,80,0,1,1,0,0,0
6,203.178.135.82,659126397,128.68645,43,37,15,14,0,0,0
6,3.129.117.197,1054815964,128.719602,35,45,1,1,0,0,0
6,13.116.170.28,143218946,128.749351,0,80,1,4,0,0,0
6,133.250.177.199,17645795,128.780997,80,0,2,16,0,0,0
6,203.178.135.82,659126397,128.817423,48,32,15,15,0,0,0
6,68.91.121.127,717094537,128.859168,18,62,1,1,0,0,0
6,163.169.103.30,237997597,128.895159,80,0,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,128.92912,0,80,1,1,0,0,0
6,104.55.210.106,669890465,128.954951,13,67,1,1,0,0,0
6,203.178.135.82,659126397,128.962476,29,51,14,12,0,0,0
6,13.116.170.28,143218946,128.982047,0,80,1,1,0,0,0
6,52.156.238.64,224282783,128.994445,0,80,1,1,0,0,0
6,89.111.87.2,155385006,509.050928,80,0,16,1,80,0,1
6,218.30.48.246,96637073,129.093074,28,52,1,1,0,0,0
6,163.169.8.208,933042858,129.096843,64,16,12,11,0,0,0
6,89.111.87.2,155385006,509.910401,80,0,15,1,80,0,1
6,163.169.103.30,237997597,129.118004,80,0,1,1,0,0,0
6,203.178.132.76,385599130,129.119605,67,13,4,5,0,0,0
6,203.178.135.82,659126397,129.152579,48,32,15,14,0,0,0
6,13.116.170.28,143218946,129.199639,0,80,1,3,0,0,0
6,5.104.164.215,546350386,129.270724,0,80,14,13,0,0,0
6,61.158.83.249,74188409,129.284974,13,67,15,1,2,0,0
6,203.178.135.82,659126397,129.327135,40,40,15,15,0,0,0
6,163.169.103.30,237997597,129.346418,80,0,1,1,0,0,0
6,17.243.55.72,551467847,129.362098,80,0,1,1,0,0,0
6,2001:3E04:2BD:20D1:CC80:F65E:3CED:E573,548614336,129.385138,59,21,2,3,0,0,0
6,13.116.170.28,143218946,129.391521,0,80,1,2,0,0,0
6,52.156.238.139,416085073,129.424756,0,80,1,3,0,0,0
6,163.169.98.252,487070549,129.44938,33,47,1,1,0,0,0
6,188.190.145.228,640138995,129.47166,49,31,1,1,0,0,0
6,89.111.87.2,155385006,510.666021,80,0,16,1,80,0,1
6,3.97.192.8,857892074,129.479591,28,52,1,1,0,0,0
6,203.178.135.82,659126397,129.496588,43,37,15,14,0,0,0
6,185.90.15.6,894986908,510.790095,80,0,16,1,80,0,1
6,163.169.103.30,237997597,129.529365,80,0,1,1,0,0,0
6,3.174.150.178,2610473,129.560883,30,50,1,1,0,0,0
6,203.178.132.76,385599130,129.568952,62,18,4,4,0,0,0
6,203.178.143.239,925932941,129.578216,34,46,6,4,0,24,0
6,13.116.170.28,143218946,129.598962,0,80,1,3,0,0,0
6,203.178.135.82,659126397,129.691173,33,47,14,14,0,1,0
6,163.169.103.30,237997597,129.724528,80,0,1,1,0,0,0
6,13.116.170.28,143218946,129.803225,0,80,1,2,0,0,0
6,5.104.164.215,546350386,129.849578,0,80,13,14,0,0,0
6,133.250.177.195,374167518,129.877428,78,2,3,16,0,0,0
6,203.178.135.82,659126397,129.885358,42,38,15,15,0,0,0
6,218.30.48.246,96637073,129.927159,26,54,1,1,0,0,0
6,133.250.177.222,880777908,129.941509,78,2,4,15,0,0,0
6,163.169.103.30,237997597,129.946382,80,0,1,1,0,0,0
6,203.178.132.76,385599130,129.985708,59,21,4,3,0,0,0
6,13.116.170.28,143218946,129.996439,0,80,1,3,0,0,0
6,217.203.45.14,31614407,130.017581,61,19,1,16,33,0,0
6,163.169.183.244,673871946,130.046146,1,79,3,2,0,0,0
6,202.235.60.85,7804284,130.077409,80,0,2,1,0,0,0
6,203.178.135.82,659126397,130.090265,34,46,15,15,0,0,0
6,163.169.103.30,237997597,130.144477,80,0,1,1,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,130.146896,0,80,4,5,0,0,0
6,13.228.36.178,230054701,130.168333,40,40,1,1,0,0,0
6,2401:C4E3:FFFF:471B:3403:8FB:8158:6BEE,413913576,130.173119,80,0,1,1,0,0,0
6,13.116.170.28,143218946,130.19679,0,80,1,2,0,0,0
6,104.55.210.106,669890465,130.257846,14,66,1,1,0,0,0
6,18.47.229.207,705557329,130.258535,46,34,1,1,0,0,0
6,203.178.135.82,659126397,130.259113,42,38,14,15,0,0,0
6,163.169.103.30,237997597,130.344057,80,0,1,1,0,0,0
6,89.111.87.2,155385006,511.411054,78,2,16,1,78,0,1
6,13.116.170.28,143218946,130.386296,0,80,1,3,0,0,0
6,203.178.132.76,385599130,130.391776,53,27,4,3,0,0,0
6,3.98.183.12,343609686,130.443175,34,46,1,1,0,0,0
6,163.169.103.30,237997597,130.512376,80,0,1,1,0,0,0
6,3.155.22.71,475115746,130.513105,37,43,1,1,0,0,0
6,203.178.135.82,659126397,130.520722,36,44,15,14,0,0,0
6,133.250.177.201,623712314,130.522845,76,4,4,16,0,1,0
6,52.157.5.24,566756621,130.548078,0,80,1,1,0,0,0
6,13.116.170.28,143218946,130.562049,0,80,1,3,0,0,0
6,89.111.87.2,155385006,512.068361,80,0,16,1,80,0,1
6,133.227.168.91,917944263,130.57127,80,0,1,1,0,0,0
6,34.22.245.232,213383727,130.57127,0,80,1,4,0,0,0
6,5.104.164.215,546350386,130.580677,0,80,12,14,0,0,0
6,89.111.87.2,155385006,512.814077,80,0,16,1,80,0,1
6,89.111.87.2,155385006,513.549216,80,0,16,1,80,0,1
6,89.111.87.2,155385006,514.12802,80,0,16,1,80,0,1
6,198.38.157.78,530147584,130.638124,68,12,1,1,0,0,0
6,163.169.253.135,401430373,130.638124,12,68,1,1,0,0,0
6,163.169.103.30,237997597,130.656716,80,0,1,1,0,0,0
6,13.116.170.28,143218946,130.7308,0,80,1,1,0,0,0
6,157.85.187.209,215214237,130.738269,30,50,1,1,0,0,0
6,163.169.98.252,487070549,130.757601,25,55,1,1,0,0,0
6,203.178.135.82,659126397,130.79043,39,41,15,15,0,0,0
6,157.85.135.13,276641843,130.79242,36,44,1,1,0,0,0
6,218.30.48.246,96637073,130.815268,32,48,1,1,0,0,0
6,163.169.103.30,237997597,130.866887,80,0,1,1,0,0,0
6,13.116.170.28,143218946,130.91343,0,80,1,4,0,0,0
6,188.190.145.228,640138995,130.971092,54,26,1,1,0,0,0
6,203.178.132.76,385599130,130.996786,63,17,3,4,0,0,0
6,163.169.103.30,237997597,131.033951,80,0,1,1,0,0,0
6,13.116.170.28,143218946,131.093865,0,80,1,2,0,0,0
6,89.111.87.2,155385006,514.909606,80,0,16,1,80,0,1
6,203.178.143.239,925932941,131.105282,36,44,9,7,0,15,0
6,2401:C4E3:F40D:C5F2:2A80:7F3:6E44:962C,11798731,131.124112,80,0,1,1,0,0,0
6,203.178.135.82,659126397,131.128903,44,36,15,13,0,0,0
6,178.254.216.69,73226725,131.131276,80,0,1,1,0,0,0
6,13.58.31.5,567830485,131.160498,39,41,1,1,0,0,0
6,5.104.164.215,546350386,131.182861,0,80,14,13,0,0,0
6,163.169.103.30,237997597,131.19962,80,0,1,1,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,131.2295,0,80,4,4,0,0,0
6,13.116.170.28,143218946,131.257914,0,80,1,3,0,0,0
6,121.199.106.53,220623613,515.625261,79,1,16,1,79,0,1
6,163.169.103.30,237997597,131.364129,80,0,1,1,0,0,0
6,2001:270B:BD81:2CF3:D5E0:F0FC:11B8:E49E,664275615,131.39482,80,0,1,1,0,0,0
6,13.116.170.28,143218946,131.406162,0,80,2,2,0,1,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,131.421524,80,0,1,5,0,0,0
6,89.111.87.2,155385006,515.749369,80,0,16,1,80,0,1
6,203.178.135.82,659126397,131.430571,40,40,14,14,0,0,0
6,175.132.156.143,456931308,516.083658,80,0,15,1,80,0,1
6,202.235.57.116,912255370,131.522,80,0,9,2,1,0,0
6,163.169.103.30,237997597,131.527146,80,0,1,1,0,0,0
6,203.178.142.231,1056819258,131.53443,48,32,2,2,0,1,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,131.537939,0,80,2,1,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,131.56357,0,80,3,3,0,0,0
6,13.116.170.28,143218946,131.573986,0,80,1,4,0,0,0
6,203.178.135.82,659126397,131.696329,35,45,15,15,0,0,0
6,163.169.103.30,237997597,131.714571,80,0,1,1,0,0,0
6,13.116.170.28,143218946,131.762937,0,80,1,2,0,0,0
6,89.111.87.2,155385006,516.607934,79,1,16,1,79,0,1
6,133.250.177.215,886031194,131.797182,78,2,3,16,0,1,0
6,203.178.132.76,385599130,131.810968,60,20,6,6,0,1,0
6,103.215.227.27,766252695,517.045822,80,0,16,1,80,0,1
6,163.169.103.30,237997597,131.890455,80,0,1,1,0,0,0
6,13.116.170.28,143218946,131.951343,0,80,1,3,0,0,0
6,14.98.182.248,613261125,517.092915,80,0,16,1,80,0,1
6,203.178.135.82,659126397,132.026872,31,49,15,15,0,0,0
6,5.104.164.215,546350386,132.027522,0,80,14,14,0,0,0
6,163.169.98.252,487070549,132.04572,29,51,1,1,0,0,0
6,163.169.103.30,237997597,132.049426,80,0,1,1,0,0,0
6,123.176.107.128,728840439,132.078243,54,26,15,3,37,0,0
6,202.235.57.194,216354231,132.080786,80,0,9,1,0,0,0
6,13.116.170.28,143218946,132.102937,0,80,2,2,0,0,0
6,218.30.48.246,96637073,132.180348,27,53,1,1,0,0,0
6,104.55.210.106,669890465,132.189537,16,64,1,1,0,0,0
6,163.169.103.30,237997597,132.217618,80,0,1,1,0,0,0
6,188.190.145.228,640138995,132.230251,51,29,1,1,0,0,0
6,17.243.55.72,551467847,132.242959,80,0,1,1,0,0,0
6,54.173.12.82,785731125,132.246487,31,49,1,1,0,0,0
6,2400:5995:2DB7:27D3:47C8:DD4:5BB7:641,1046123743,132.263134,26,54,1,1,0,0,0
6,133.250.177.197,162749120,132.269098,77,3,5,16,0,1,0
6,2001:3E04:2BD:20D1:CC80:F65E:3CED:E573,548614336,132.284079,50,30,2,3,0,0,0
6,13.116.170.28,143218946,132.284469,0,80,1,3,0,0,0
6,121.97.8.93,711321639,132.296843,30,50,1,1,0,0,0
6,163.169.103.30,237997597,132.397546,80,0,1,1,0,0,0
6,203.178.132.76,385599130,132.401683,49,31,4,4,0,0,0
6,203.178.135.82,659126397,132.421674,36,44,14,13,0,0,0
6,13.116.170.28,143218946,132.449133,0,80,1,2,0,0,0
6,89.111.87.2,155385006,517.387047,80,0,16,1,80,0,1
6,2401:C4E3:F40D:C5F2:2A80:7F3:6E44:962C,11798731,132.461329,80,0,1,1,0,0,0
6,2400:5E07:FA3B:C90:4F5C:872B:ACA2:4C83,919560170,132.473123,25,55,1,1,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,132.550382,80,0,1,6,0,0,0
6,163.169.103.30,237997597,132.578187,80,0,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,132.592579,0,80,1,1,0,0,0
6,13.116.170.28,143218946,132.607922,0,80,1,3,0,0,0
6,203.178.143.239,925932941,132.630264,43,37,10,7,0,11,0
6,203.178.135.82,659126397,132.638088,50,30,15,14,0,0,0
6,5.104.164.215,546350386,132.641759,0,80,14,14,0,0,0
6,163.169.103.30,237997597,132.728467,80,0,1,1,0,0,0
6,172.126.157.203,170454525,132.761108,52,28,1,1,0,0,0
6,163.169.183.244,673871946,132.778298,2,78,2,2,0,0,0
6,13.116.170.28,143218946,132.786024,0,80,1,4,0,0,0
6,133.250.177.219,524987412,132.828262,79,1,2,16,0,0,0
6,217.203.45.14,31614407,132.849144,60,20,1,16,24,0,0
6,192.225.220.151,930277406,517.529535,80,0,16,1,80,0,1
6,203.178.135.82,659126397,132.874096,40,40,15,14,0,0,0
6,163.169.103.30,237997597,132.926877,80,0,1,1,0,0,0
6,167.80.93.97,1029308445,132.959325,41,39,1,1,0,0,0
6,35.225.108.67,961316814,132.978017,41,39,1,1,0,0,0
6,79.104.110.48,1051339759,520.117134,80,0,16,1,80,0,1
6,13.116.170.28,143218946,133.003378,0,80,1,4,0,0,0
6,3.173.192.45,778625220,133.055038,41,39,1,1,0,0,0
6,203.178.135.82,659126397,133.055038,41,39,15,15,0,1,0
6,18.6.250.205,375640718,133.113372,44,36,1,1,0,0,0
6,163.169.103.30,237997597,133.1529,80,0,1,1,0,0,0
6,203.178.132.76,385599130,133.213917,57,23,6,6,0,0,0
6,13.116.170.28,143218946,133.232298,0,80,1,2,0,0,0
6,5.104.164.215,546350386,133.250586,0,80,13,13,0,0,0
6,18.2.185.163,100906837,133.285573,39,41,1,1,0,0,0
6,163.169.241.111,904461243,133.29057,18,62,5,2,0,0,0
6,203.178.135.82,659126397,133.291651,35,45,15,15,0,0,0
6,45.19.46.31,519737037,133.318958,44,36,1,1,0,0,0
6,133.250.177.210,571139142,133.366088,78,2,2,16,0,0,0
6,13.226.77.93,920980963,133.396697,67,13,1,1,0,0,0
6,163.169.103.30,237997597,133.429506,80,0,1,1,0,0,0
6,89.111.90.20,46475211,133.470785,77,3,16,6,74,0,0
6,54.171.32.35,649571527,133.475686,29,51,1,1,0,0,0
6,13.116.170.28,143218946,133.479824,0,80,1,3,0,0,0
6,218.30.48.246,96637073,133.50777,29,51,1,1,0,0,0
6,203.178.135.82,659126397,133.562473,35,45,15,14,0,0,0
6,192.225.204.84,565638267,522.806723,79,1,16,1,79,0,1
6,52.157.45.36,970213814,133.585467,0,80,1,1,0,0,0
6,185.183.30.113,754698047,524.151641,79,1,16,1,79,0,1
6,163.169.103.30,237997597,133.680046,80,0,1,1,0,0,0
6,128.56.29.95,850797368,524.227641,80,0,16,1,79,0,1
6,163.169.241.111,904461243,133.752572,12,68,5,1,0,0,0
6,163.169.213.71,836621606,133.753625,7,73,9,2,1,1,0
6,13.116.170.28,143218946,133.773806,0,80,1,4,0,0,0
6,163.169.225.133,369256233,133.818189,2,78,7,1,1,0,0
6,5.104.164.215,546350386,133.829203,0,80,13,14,0,0,0
6,203.178.132.76,385599130,133.842724,60,20,4,5,0,0,0
6,163.169.103.30,237997597,133.892641,80,0,1,1,0,0,0
6,203.178.135.82,659126397,133.938509,36,44,15,13,0,0,0
6,13.116.170.28,143218946,133.946937,0,80,1,4,0,0,0
6,175.158.154.221,822955710,525.243545,79,1,16,1,79,0,1
6,192.225.220.151,930277406,527.610965,80,0,16,1,80,0,1
6,133.250.177.193,163184790,134.006596,78,2,4,16,0,1,0
6,202.235.57.211,416583994,134.015412,80,0,10,16,0,0,0
6,133.250.177.192,704536306,134.062942,78,2,6,16,0,0,0
6,163.169.103.30,237997597,134.077242,80,0,1,1,0,0,0
6,185.221.109.25,622459543,134.081638,52,28,1,1,0,0,0
6,193.228.28.59,628988872,134.086667,79,1,16,3,78,0,0
6,13.116.170.28,143218946,134.12756,0,80,1,4,0,0,0
6,203.178.143.239,925932941,134.169172,26,54,12,7,0,12,0
6,104.55.210.106,669890465,134.233569,10,70,1,1,0,0,0
6,163.169.103.30,237997597,134.260091,80,0,1,1,0,0,0
6,13.116.170.28,143218946,134.312823,0,80,1,3,0,0,0
6,203.178.135.82,659126397,134.406223,35,45,15,14,0,0,0
6,203.178.132.76,385599130,134.428842,58,22,4,4,0,0,0
6,45.155.246.52,808319281,530.701274,78,2,16,1,72,0,1
6,163.169.103.30,237997597,134.454213,80,0,1,1,0,0,0
6,45.157.155.79,47353260,530.820732,78,2,16,1,75,0,1
6,126.131.214.194,726257917,134.495588,7,73,1,1,0,0,0
6,157.85.187.255,508012782,134.497998,30,50,1,1,0,0,0
6,13.116.170.28,143218946,134.521842,0,80,1,2,0,0,0
6,5.104.164.215,546350386,134.540934,0,80,14,14,0,0,0
6,5.5.3.227,274736366,134.584908,33,47,1,1,0,0,0
6,218.30.48.246,96637073,134.615328,29,51,1,1,0,0,0
6,163.169.103.30,237997597,134.630463,80,0,1,1,0,0,0
6,13.116.170.28,143218946,134.695532,0,80,1,3,0,0,0
6,163.169.241.111,904461243,134.720008,9,71,6,1,0,0,0
6,133.250.177.231,657760315,134.745942,2,78,3,3,0,78,0
6,163.169.103.30,237997597,134.812759,80,0,1,1,0,0,0
6,203.178.135.82,659126397,134.824216,40,40,15,15,0,0,0
6,13.116.170.28,143218946,134.858751,0,80,1,3,0,0,0
6,109.102.237.49,827870953,134.862,47,33,16,1,47,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,134.895107,80,0,1,5,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,134.982474,0,80,2,1,0,0,0
6,163.169.103.30,237997597,134.991709,80,0,1,1,0,0,0
6,203.178.132.76,385599130,135.011007,64,16,4,4,0,0,0
6,2001:3E04:2BD:20D1:CC80:F65E:3CED:E573,548614336,135.011928,56,24,2,6,0,0,0
6,23.43.136.214,352047911,135.019421,30,50,1,1,0,0,0
6,13.116.170.28,143218946,135.04784,0,80,1,3,0,0,0
6,163.169.190.244,60748500,135.123604,8,72,10,1,1,0,0
6,203.178.135.82,659126397,135.133922,46,34,15,15,0,0,0
6,18.86.140.7,346870249,135.157936,35,45,1,1,0,0,0
6,163.169.103.30,237997597,135.189165,80,0,1,1,0,0,0
6,2400:5E07:FA3B:C90:4F5C:872B:ACA2:4C83,919560170,135.191516,26,54,1,1,0,0,0
6,3.174.54.75,201177771,135.201338,31,49,1,1,0,0,0
6,5.104.164.215,546350386,135.237585,0,80,12,12,0,0,0
6,13.116.170.28,143218946,135.25216,0,80,1,3,0,0,0
6,187.189.96.81,471180829,532.742537,80,0,16,1,80,0,1
6,163.169.103.30,237997597,135.354525,80,0,1,1,0,0,0
6,13.116.170.28,143218946,135.397402,0,80,1,3,0,0,0
6,202.235.60.85,7804284,135.447828,80,0,3,1,0,0,0
6,17.243.55.72,551467847,135.460931,80,0,1,1,0,0,0
6,203.178.135.82,659126397,135.487594,43,37,15,15,0,0,0
6,163.169.103.30,237997597,135.543267,80,0,1,1,0,0,0
6,194.218.208.167,414941,135.589941,0,80,1,16,0,0,0
6,13.116.170.28,143218946,135.605721,0,80,1,3,0,0,0
6,203.178.132.76,385599130,135.662959,60,20,3,3,0,0,0
6,18.43.189.174,580402706,135.664458,42,38,1,1,0,0,0
6,101.122.167.234,834312522,534.695551,80,0,16,1,80,0,1
6,203.178.143.239,925932941,135.70845,41,39,10,6,1,12,0
6,163.169.103.30,237997597,135.725568,80,0,1,1,0,0,0
6,13.116.170.28,143218946,135.76549,0,80,1,2,0,0,0
6,218.30.48.246,96637073,135.77094,28,52,1,1,0,0,0
6,163.169.183.244,673871946,135.813178,0,80,1,1,0,0,0
