bitC0,bitC1,bitC2,bitC3,bitC4,bitC5,bitC6,bitC7,
1,2,3,5,8,9,12,15,
1,2,3,4,5,8,12,18,
1,2,4,6,10,11,12,15,
1,2,3,4,5,6,10,12,
1,2,5,8,11,12,15,17,
1,2,3,4,5,6,8,17,
1,4,5,6,7,8,10,14,
1,2,5,6,7,10,11,30,
1,3,5,7,9,11,15,17,
1,2,3,4,9,10,15,21,
1,2,3,4,8,9,13,16,
1,2,3,4,8,13,14,37,
1,3,4,7,8,9,14,33,
1,2,4,5,7,8,12,16,
1,2,3,6,12,13,14,16,
1,2,3,5,6,8,9,23,
1,2,4,7,8,10,14,16,
1,2,3,5,6,9,12,13,
1,2,3,6,10,11,12,16,
1,2,3,4,6,8,16,20,
1,2,3,4,8,10,11,15,
1,2,3,4,7,12,15,39,
1,2,3,4,5,13,14,19,
1,2,3,4,8,10,11,13,
1,2,3,4,6,7,17,25,
1,2,3,6,7,11,12,18,
1,3,4,6,8,14,16,17,
1,2,4,7,8,9,11,17,
1,2,4,6,7,10,15,26,
1,3,4,5,6,7,11,15,
1,2,3,5,12,14,24,28,
1,2,3,5,6,7,9,24,
1,2,3,4,5,7,13,16,
1,2,3,4,7,12,17,23,
1,2,3,5,11,15,17,22,
1,2,3,4,5,6,14,18,
1,2,3,4,7,10,20,24,
1,3,4,5,8,15,17,23,
1,2,3,5,6,9,11,19,
1,2,4,7,8,9,11,15,
1,2,5,6,9,10,16,17,
1,3,4,5,12,14,15,27,
1,2,3,4,5,8,9,13,
1,2,3,4,5,7,9,10,
1,2,3,4,5,9,12,18,
1,2,3,5,7,9,12,17,
1,2,3,4,7,8,11,12,
1,3,4,5,7,11,16,31,
1,2,3,4,5,8,13,21,
1,2,3,5,7,9,12,17,
1,2,4,5,6,8,13,19,
1,2,3,4,5,6,8,13,
1,3,4,5,6,7,10,30,
1,3,4,6,9,16,22,26,
1,2,3,5,6,8,13,16,
1,2,3,4,5,6,11,12,
1,2,4,6,7,9,11,21,
1,3,4,5,10,11,12,20,
1,2,3,5,6,7,8,19,
1,2,4,5,6,9,10,21,
1,2,3,6,7,10,12,15,
1,2,4,6,7,10,11,13,
1,2,3,4,5,10,14,25,
1,2,3,4,5,7,8,11,
1,2,3,4,7,10,13,30,
1,2,3,4,5,6,10,32,
1,2,3,4,5,8,10,24,
1,2,3,5,8,10,12,13,
1,2,4,6,7,9,14,20,
1,2,4,7,10,12,14,24,
1,2,3,4,5,6,7,22,
1,2,4,5,6,9,11,13,
1,2,3,5,8,10,17,26,
1,2,5,6,8,22,24,25,
1,2,6,7,8,11,14,17,
1,3,4,5,8,10,12,13,
1,2,3,6,9,10,20,21,
1,2,3,4,5,6,19,23,
1,3,4,5,7,9,12,13,
1,3,4,7,8,9,10,15,
1,4,5,6,7,9,10,18,
1,2,3,6,7,9,12,13,
1,2,3,5,8,10,12,21,
1,2,4,5,6,8,11,22,
1,2,4,5,6,9,11,21,
1,2,3,4,5,8,10,27,
1,2,4,6,8,9,10,14,
1,2,3,5,9,11,13,20,
1,2,3,7,10,17,18,36,
1,2,3,6,8,13,19,26,
1,3,4,5,6,13,14,30,
1,2,4,5,6,11,16,33,
1,2,3,7,9,10,11,14,
1,2,3,4,7,11,12,22,
1,2,3,4,5,6,7,18,
1,2,3,5,6,8,13,14,
1,2,4,5,9,10,11,20,
1,2,3,4,6,7,13,26,
1,3,7,8,10,11,13,14,
1,2,3,7,8,11,12,18,
1,2,3,4,7,8,12,16,
1,2,3,5,6,11,16,21,
1,2,3,5,8,12,15,37,
1,2,3,4,5,6,8,16,
1,5,6,7,10,12,14,18,
1,2,3,4,6,7,10,28,
1,2,3,4,5,7,8,17,
1,3,4,5,6,7,12,13,
1,2,3,4,5,7,12,24,
1,2,3,4,6,8,9,20,
1,2,5,7,8,10,15,25,
1,3,4,7,8,10,11,34,
1,2,3,7,9,16,21,23,
1,2,3,7,8,10,11,18,
1,2,4,7,8,14,17,19,
1,3,5,7,9,12,14,31,
1,2,3,4,5,8,10,12,
1,2,3,4,6,11,13,21,
1,2,4,5,8,12,16,18,
1,2,3,4,10,13,14,15,
1,2,3,4,5,7,12,30,
1,2,3,4,6,8,20,34,
1,2,3,4,5,10,14,22,
1,3,4,5,8,14,18,30,
1,2,3,5,6,7,12,17,
1,2,3,4,5,14,15,19,
1,2,3,5,8,13,18,30,
1,2,4,8,10,11,17,24,
1,2,3,4,8,11,12,22,
1,2,5,7,10,17,28,31,
1,3,4,5,6,7,8,9,
1,2,3,4,5,6,8,27,
1,2,3,4,5,9,13,21,
1,2,3,4,5,6,11,20,
1,2,3,5,10,15,18,19,
1,2,3,5,7,10,15,26,
1,3,4,5,6,7,13,15,
1,3,4,5,7,9,11,27,
1,2,3,4,5,15,21,32,
1,2,3,4,5,9,12,18,
1,2,3,4,5,6,8,25,
1,2,3,4,5,8,9,16,
1,2,3,4,5,6,7,21,
1,3,4,5,7,8,19,28,
1,3,4,5,6,8,9,19,
1,2,3,5,8,10,13,25,
1,2,3,4,5,6,12,18,
1,2,4,5,6,8,13,18,
1,2,5,6,11,15,18,27,
1,2,4,6,9,11,12,26,
1,2,3,4,5,9,18,21,
1,4,5,6,9,13,23,31,
1,2,4,6,8,20,23,25,
1,3,4,6,7,10,11,12,
1,2,4,5,6,10,12,19,
1,2,3,5,8,9,13,14,
1,2,4,5,9,13,14,18,
1,2,4,5,7,9,12,25,
1,2,4,5,6,8,12,31,
1,2,4,5,9,16,19,21,
1,2,3,5,8,11,14,16,
1,2,3,4,6,8,9,28,
1,2,4,5,6,7,10,17,
1,2,3,5,8,11,14,17,
1,2,3,4,7,10,20,25,
1,2,3,4,6,8,16,25,
1,2,3,5,6,7,14,18,
1,2,3,5,6,8,9,15,
1,3,4,5,6,8,10,18,
1,3,4,5,7,9,10,30,
1,3,4,5,6,12,21,34,
1,2,4,5,6,10,14,25,
1,2,4,6,7,10,11,16,
1,2,3,4,7,11,18,23,
1,2,3,5,6,7,16,40,
1,2,3,4,11,13,14,21,
1,2,3,4,8,10,12,15,
1,2,3,4,6,7,13,15,
1,2,6,7,9,12,16,19,
1,2,3,7,8,10,12,20,
1,2,3,4,6,7,8,21,
1,2,3,4,5,7,11,15,
1,2,4,5,8,12,17,32,
1,3,4,6,8,10,25,30,
1,2,4,5,7,8,11,26,
1,2,4,5,6,8,11,14,
1,2,4,6,7,13,19,25,
1,2,4,5,8,13,21,38,
1,2,4,5,8,9,12,17,
1,2,3,4,6,8,9,11,
1,2,3,4,5,8,16,17,
1,2,3,5,8,14,36,39,
1,2,3,4,7,9,19,30,
1,3,5,6,9,12,18,31,
1,2,4,5,6,7,9,13,
1,2,3,4,5,6,8,42,
1,3,4,6,8,9,18,23,
1,2,3,4,7,8,10,19,
1,2,3,4,7,8,13,15,
1,2,3,4,6,7,12,21,
1,3,4,6,8,11,17,33,
1,2,3,4,6,8,11,17,
1,2,3,5,6,7,8,21,
1,2,3,4,5,6,11,16,
1,2,3,4,7,8,16,29,
1,3,4,5,8,11,17,20,
1,3,4,6,7,10,11,12,
1,2,3,5,6,8,15,33,
1,2,5,9,10,11,17,27,
1,2,3,4,5,7,12,14,
1,2,3,7,14,16,19,20,
1,2,3,6,7,11,21,29,
1,2,3,4,5,6,11,17,
1,2,3,6,10,12,14,18,
1,2,3,5,6,7,14,15,
1,2,5,7,8,9,14,16,
1,2,4,5,6,8,18,25,
1,2,5,6,8,9,10,14,
1,3,4,5,6,8,16,19,
1,2,3,5,6,13,14,15,
1,2,3,5,7,8,9,10,
1,2,3,4,5,9,17,24,
1,2,3,7,8,10,13,16,
1,2,3,8,10,12,15,21,
1,2,3,4,5,8,24,26,
1,2,3,4,6,9,15,24,
1,2,3,5,8,9,12,15,
1,2,5,6,7,14,15,16,
1,2,4,7,8,15,33,34,
1,2,3,5,11,13,17,22,
1,2,4,5,7,8,10,19,
1,4,6,8,10,11,14,27,
1,2,3,7,11,12,14,24,
1,2,3,6,11,12,14,19,
1,2,3,4,7,13,14,16,
1,2,6,9,13,15,16,27,
1,2,3,6,7,9,10,18,
1,2,3,4,5,8,14,25,
1,2,3,5,8,9,12,23,
1,2,3,4,5,8,10,11,
1,2,3,4,5,7,9,14,
1,2,3,5,7,10,11,26,
1,2,5,8,10,11,13,26,
1,2,4,5,7,11,15,20,
1,2,3,6,7,11,23,24,
1,2,4,5,6,7,10,22,
1,2,3,5,8,9,14,19,
1,4,5,7,8,9,11,29,
1,2,3,5,8,13,24,44,
1,2,3,4,5,8,9,15,
1,2,3,5,6,7,11,16,
1,2,3,4,6,7,11,13,
1,2,4,5,6,7,10,11,
1,2,4,5,8,11,12,25,
1,2,3,4,5,6,7,9,
1,2,3,4,7,8,10,14,
1,2,3,6,9,11,26,31,
1,2,3,4,5,6,10,23,
1,3,4,5,9,11,12,14,
1,3,6,7,8,9,11,20,
1,2,5,6,9,11,13,15,
1,2,3,4,9,12,16,21,
1,2,3,4,6,7,11,17,
1,2,3,6,7,12,15,29,
1,2,4,6,8,12,24,25,
1,2,3,4,8,10,13,15,
1,2,3,4,6,9,13,14,
1,2,3,4,8,9,10,15,
1,2,3,5,6,7,8,22,
1,2,4,6,7,11,21,22,
1,2,3,4,5,6,7,17,
1,2,3,4,5,6,18,21,
1,2,4,6,7,9,14,23,
1,2,3,4,5,6,12,19,
1,2,3,6,7,15,21,45,
1,2,3,4,6,12,13,16,
1,2,3,6,8,11,19,36,
1,2,3,6,7,18,21,31,
1,2,3,4,6,15,21,27,
1,4,5,6,8,9,12,17,
1,3,4,6,9,10,11,21,
1,2,3,4,7,8,23,43,
1,2,3,5,6,8,9,16,
1,2,3,4,5,7,15,21,
1,2,3,6,8,9,11,20,
1,2,3,4,5,7,11,12,
1,3,4,6,9,14,17,19,
1,3,4,5,7,8,10,24,
1,3,6,7,8,10,12,14,
1,2,3,6,7,8,11,23,
1,2,4,9,15,17,20,25,
1,2,3,7,8,12,15,18,
1,2,4,5,6,9,12,24,
1,2,3,4,5,6,15,22,
1,2,3,5,7,12,16,19,
1,2,3,4,5,9,10,18,
1,2,3,4,8,10,13,18,
1,2,3,9,10,11,19,20,
1,2,3,4,9,15,16,18,
1,2,3,4,5,7,17,36,
1,2,3,4,5,6,18,29,
1,2,3,5,7,8,9,19,
1,2,3,4,8,12,14,15,
1,2,3,4,6,10,17,21,
1,2,4,7,13,16,17,21,
1,2,3,4,6,10,12,34,
1,4,5,6,8,14,29,38,
1,2,3,4,5,7,11,14,
1,2,3,4,6,8,12,18,
1,2,3,5,7,16,17,22,
1,2,3,4,8,18,21,22,
1,3,4,6,7,9,16,23,
1,2,3,5,10,16,18,21,
1,2,3,5,8,10,12,18,
1,3,4,5,6,7,10,20,
1,2,3,4,6,7,12,17,
1,2,3,6,12,19,20,26,
1,2,3,4,6,7,11,13,
1,2,3,4,5,6,9,16,
1,2,3,4,9,12,15,16,
1,2,3,6,7,9,11,15,
1,2,3,4,7,8,9,22,
1,2,3,4,5,6,13,15,
1,2,3,10,14,18,21,30,
1,3,5,6,8,17,18,24,
1,2,3,6,7,8,12,21,
1,2,4,5,6,7,11,13,
1,2,3,6,7,10,17,18,
1,2,3,4,5,6,7,20,
1,2,5,6,7,8,9,14,
1,2,4,5,6,8,13,16,
1,2,3,5,6,7,10,28,
1,2,6,9,10,11,13,18,
1,2,3,4,6,9,11,20,
1,2,3,4,7,8,13,20,
1,2,3,4,5,9,18,28,
1,2,3,4,7,8,13,19,
1,4,5,6,7,8,18,20,
1,2,4,5,9,11,12,19,
1,2,4,8,14,15,22,27,
1,2,3,5,6,9,13,19,
1,2,3,5,6,7,9,16,
1,2,3,5,8,9,15,33,
1,2,7,9,10,12,15,17,
1,2,3,9,11,13,15,22,
1,3,5,6,7,12,14,19,
1,2,3,5,6,8,14,20,
1,2,3,4,9,16,20,30,
1,2,3,4,7,8,11,14,
1,2,3,4,5,8,15,17,
1,2,4,7,11,12,23,30,
1,2,3,4,5,8,11,20,
1,2,3,5,8,12,13,14,
1,2,4,7,8,9,10,11,
1,2,3,4,6,11,13,20,
1,2,3,4,7,8,15,16,
1,2,3,5,6,8,11,24,
1,2,3,4,5,6,14,24,
1,2,3,4,5,11,13,15,
1,2,3,5,7,9,11,17,
1,2,3,4,5,6,9,13,
1,2,3,5,6,14,23,27,
1,2,3,4,7,14,16,37,
1,2,3,5,11,12,15,40,
1,4,5,6,7,9,17,27,
1,3,4,5,6,7,8,17,
1,2,3,4,5,11,12,14,
1,2,3,5,7,13,16,38,
1,2,3,4,8,9,17,19,
1,2,3,4,5,7,9,12,
1,2,3,4,5,6,9,24,
1,2,4,6,7,9,10,40,
1,3,4,5,6,14,17,35,
1,2,4,6,7,14,16,36,
1,2,5,7,8,11,12,13,
1,2,4,7,11,13,16,25,
1,2,3,4,6,7,10,12,
1,2,3,4,6,8,9,11,
1,3,4,5,8,9,13,14,
1,2,3,6,7,9,12,20,
1,2,3,5,6,9,10,12,
1,2,3,4,8,14,20,23,
1,2,3,4,7,9,11,30,
1,2,3,4,5,6,7,12,
1,2,3,5,8,9,11,15,
1,2,3,6,7,10,12,23,
1,2,3,7,10,11,13,36,
1,2,3,4,5,7,14,21,
1,2,3,7,8,9,11,26,
1,2,6,9,11,17,20,22,
1,2,3,4,6,8,24,30,
1,3,4,5,6,11,18,27,
1,2,3,4,7,8,13,16,
1,3,4,8,11,16,19,23,
1,2,3,4,5,8,13,41,
1,2,3,4,10,11,13,21,
1,2,3,4,6,13,20,27,
1,2,3,6,9,14,18,30,
1,2,3,5,6,8,9,19,
1,2,3,4,7,11,14,15,
1,2,3,6,10,13,15,17,
1,2,3,4,5,6,7,35,
1,2,3,5,11,13,14,27,
1,2,3,4,5,7,11,19,
1,2,3,4,5,6,11,16,
1,2,4,5,6,7,12,22,
1,2,3,4,5,8,9,10,
1,2,4,5,7,8,11,12,
1,2,4,5,6,7,23,61,
1,2,3,4,5,10,14,15,
1,2,4,9,10,11,28,32,
1,2,4,5,6,8,9,11,
1,2,3,4,5,6,7,17,
1,2,3,5,8,9,17,19,
1,2,4,5,6,8,18,35,
1,3,5,7,9,11,12,15,
1,2,3,4,6,9,10,12,
1,2,3,4,5,7,13,15,
1,2,3,7,9,14,17,19,
1,2,3,4,5,6,15,27,
1,2,3,4,5,7,9,11,
1,2,3,4,5,7,8,25,
1,2,4,6,11,17,19,38,
1,2,3,4,5,6,8,9,
1,2,4,5,6,8,14,18,
1,2,3,4,6,8,12,19,
1,2,3,5,12,15,16,19,
1,3,4,6,7,8,18,21,
1,2,3,7,9,15,16,27,
1,3,4,5,6,8,12,20,
1,2,4,8,9,11,13,46,
1,2,3,4,5,9,10,12,
1,2,3,4,7,8,25,51,
1,3,4,5,6,9,11,27,
1,4,5,7,8,9,16,29,
1,2,3,4,6,7,10,11,
1,2,4,5,6,7,14,30,
1,2,3,6,9,10,11,20,
1,4,5,8,9,12,29,37,
1,2,3,7,9,21,25,26,
1,2,3,5,11,13,18,33,
1,5,6,8,9,11,13,25,
1,2,3,4,5,7,12,22,
1,2,4,9,11,19,21,27,
1,2,3,4,10,11,14,18,
1,2,3,4,7,9,13,15,
1,2,3,5,8,10,16,29,
1,2,3,5,6,9,13,15,
1,2,5,7,8,10,19,27,
1,2,3,4,5,7,16,21,
1,2,4,5,6,7,8,23,
1,2,4,7,8,10,20,25,
1,3,4,6,17,18,21,35,
1,2,3,5,6,11,12,24,
1,3,4,5,6,7,8,10,
1,2,3,5,8,10,11,13,
1,2,3,4,5,14,25,33,
1,3,4,5,8,9,10,12,
1,2,3,4,5,7,9,13,
1,3,5,7,10,11,12,14,
1,2,4,5,6,7,8,10,
1,2,3,4,5,14,15,17,
1,2,3,5,7,8,11,26,
1,2,3,4,8,13,14,25,
1,2,3,5,8,9,16,49,
1,2,3,5,7,11,14,15,
1,2,5,7,8,9,13,17,
1,2,5,6,7,8,11,21,
1,2,3,4,6,7,10,18,
1,2,3,4,7,9,14,27,
1,2,4,5,8,9,19,28,
1,2,3,5,10,14,16,17,
1,2,4,5,9,14,20,33,
1,2,3,4,5,7,17,28,
1,2,3,7,9,10,11,13,
1,2,3,4,5,7,10,11,
1,2,3,5,8,11,12,14,
1,2,3,5,6,7,11,37,
1,2,3,6,7,8,9,10,
1,2,3,4,5,8,9,12,
1,2,5,6,7,9,10,19,
1,2,5,6,7,10,14,17,
1,2,5,6,7,8,15,18,
1,2,3,4,5,6,12,13,
1,2,3,6,11,19,20,48,
1,2,3,4,6,8,12,14,
1,3,4,7,9,12,13,19,
1,2,3,5,6,7,12,13,
1,2,3,4,5,9,10,21,
1,2,3,4,7,8,15,24,
1,2,3,4,5,6,11,35,
1,2,3,4,8,11,13,25,
1,2,3,4,5,7,9,21,
1,2,3,4,7,11,12,17,
1,3,4,7,10,11,12,20,
1,2,3,6,7,8,13,21,
1,2,3,4,5,10,12,22,
1,2,3,6,7,9,13,15,
1,2,3,5,6,7,12,29,
1,2,3,6,8,9,11,16,
1,2,3,6,8,9,11,22,
1,2,3,5,9,14,17,24,
1,2,3,4,7,8,15,45,
1,2,3,4,6,13,16,18,
1,2,3,4,7,9,10,15,
1,2,3,8,9,14,17,35,
1,2,3,4,5,8,10,18,
1,2,3,4,5,6,20,22,
1,2,3,4,5,9,11,15,
1,2,3,4,8,9,13,31,
1,2,4,5,8,9,12,15,
1,2,3,4,5,12,14,24,
1,3,4,5,8,11,14,17,
1,2,3,4,9,12,23,34,
1,2,3,4,6,8,11,33,
1,2,3,4,9,10,12,14,
1,2,4,6,7,9,11,13,
1,2,3,4,6,9,13,24,
1,2,3,4,5,7,12,19,
1,3,6,8,9,11,27,32,
1,2,3,5,6,7,18,21,
1,2,3,5,6,8,9,16,
1,2,4,5,10,13,14,21,
1,2,3,4,6,12,16,20,
1,2,3,4,5,6,13,15,
1,2,3,4,5,8,10,23,
1,2,3,5,7,9,14,18,
1,2,4,8,9,11,13,16,
1,3,4,5,8,9,10,14,
1,2,3,4,6,7,11,19,
1,2,3,4,5,7,20,26,
1,2,3,4,6,7,9,13,
1,2,4,5,6,7,13,14,
1,2,3,4,5,7,18,23,
1,2,4,7,10,14,16,22,
1,2,4,6,7,8,12,17,
1,2,3,6,7,8,17,21,
1,2,3,5,14,16,19,29,
1,2,3,5,6,8,9,16,
1,2,3,4,12,13,15,18,
1,2,3,4,6,7,10,11,
1,2,3,5,7,12,16,28,
1,2,4,5,6,7,10,13,
1,2,4,5,7,8,14,20,
1,2,3,5,8,12,15,23,
1,2,3,4,9,13,15,16,
1,2,3,5,6,7,12,19,
1,2,3,4,8,9,13,23,
1,2,3,4,9,10,11,15,
1,2,3,4,13,14,15,32,
1,2,3,5,6,9,10,11,
1,3,4,5,6,8,9,14,
1,2,3,4,5,6,9,28,
1,3,6,7,8,10,22,28,
1,2,4,6,8,9,17,24,
1,3,4,9,10,12,14,32,
1,2,4,5,7,10,30,37,
1,2,6,7,9,11,16,17,
1,2,4,5,6,11,14,21,
1,2,3,6,7,10,16,22,
1,2,3,4,6,8,12,25,
1,2,4,5,6,10,11,20,
1,2,4,6,9,12,14,16,
1,2,4,5,6,7,23,29,
1,2,3,4,5,9,10,15,
1,2,3,4,5,6,10,16,
1,2,5,6,7,9,15,25,
1,2,3,4,5,6,9,11,
1,2,3,4,5,6,9,13,
1,2,3,5,7,11,15,16,
1,2,3,5,6,9,12,22,
1,2,4,5,6,9,13,23,
1,2,3,5,6,9,20,25,
1,2,3,4,6,7,8,11,
1,2,3,4,9,11,18,28,
1,2,6,7,8,12,14,18,
1,2,3,6,7,9,18,21,
1,2,3,5,6,9,11,33,
1,2,4,5,6,8,10,18,
1,2,4,6,7,14,15,16,
1,2,3,4,11,15,20,33,
1,2,4,5,7,9,11,15,
1,2,3,4,5,6,13,16,
1,2,3,6,8,13,15,17,
1,2,3,5,9,10,11,27,
1,3,4,5,6,8,13,47,
1,2,4,5,6,19,26,33,
1,2,3,4,5,6,8,27,
1,3,4,5,6,7,13,47,
1,2,4,6,7,11,12,14,
1,2,3,5,6,8,9,21,
1,2,5,7,8,13,14,16,
1,2,3,4,5,6,15,18,
1,2,3,4,6,7,20,25,
1,3,6,7,8,9,10,18,
1,2,4,5,6,9,14,15,
1,2,5,10,11,14,18,22,
1,2,4,5,6,9,12,16,
1,3,6,9,12,13,14,25,
1,3,4,7,11,14,19,23,
1,2,3,6,7,11,15,33,
1,2,6,10,14,15,17,20,
1,2,3,4,8,11,17,21,
1,2,3,5,9,10,15,18,
1,2,3,4,12,14,15,28,
1,2,3,4,11,12,16,22,
1,2,3,4,7,12,13,19,
1,2,3,6,8,9,17,24,
1,2,3,4,7,8,14,15,
1,2,3,4,7,9,10,17,
1,3,4,5,6,10,15,33,
1,2,4,5,7,8,9,10,
1,2,3,4,5,11,15,19,
1,2,3,4,5,8,9,19,
1,2,5,6,9,12,15,27,
1,2,3,5,9,11,13,17,
1,2,3,4,5,9,11,20,
1,4,7,8,9,10,22,35,
1,2,3,4,6,8,10,16,
1,2,3,4,5,6,12,20,
1,2,3,5,9,11,15,19,
1,2,3,4,6,7,11,24,
1,2,3,4,6,13,14,16,
1,2,3,6,8,14,15,20,
1,2,3,4,7,9,14,17,
1,2,3,4,8,11,13,25,
1,2,3,4,5,6,11,17,
1,2,3,7,8,13,14,19,
1,2,3,4,10,11,14,15,
1,2,3,4,8,10,11,13,
1,2,3,4,6,9,13,18,
1,2,4,9,13,16,18,32,
1,2,3,4,6,7,15,16,
1,2,3,5,6,7,9,14,
1,2,3,5,8,9,11,14,
1,2,3,6,12,13,26,43,
1,2,3,6,7,12,21,22,
1,3,5,7,10,11,22,23,
1,3,4,5,6,10,13,14,
1,2,4,5,6,8,13,17,
1,3,4,6,7,10,11,18,
1,2,3,4,5,14,17,52,
1,2,3,4,6,8,10,11,
1,2,3,7,10,11,12,33,
1,2,3,4,5,7,10,16,
1,2,3,6,7,8,9,16,
1,2,3,4,5,7,13,17,
1,2,3,9,16,18,19,21,
1,2,3,5,7,8,18,22,
1,3,4,5,7,14,16,33,
1,2,3,5,8,12,14,15,
1,3,4,6,8,9,17,32,
1,2,3,4,7,8,9,10,
1,2,3,4,8,9,19,22,
1,2,3,4,6,8,11,12,
1,2,3,4,9,11,18,22,
1,3,4,5,6,7,10,26,
1,2,3,6,8,17,23,32,
1,2,4,6,7,14,22,32,
1,2,3,4,5,6,7,13,
1,2,5,6,9,10,16,17,
1,2,3,5,6,7,8,10,
1,2,3,4,5,10,11,13,
1,2,3,4,6,9,10,14,
1,2,3,4,5,6,14,19,
1,2,3,5,7,13,16,22,
1,2,3,4,8,15,21,26,
1,2,3,4,7,9,13,18,
1,2,3,4,5,6,10,20,
1,2,3,4,6,7,11,13,
1,3,4,5,6,12,24,28,
1,2,4,5,6,7,9,21,
1,2,4,9,10,14,20,23,
1,2,4,5,7,13,24,32,
1,2,3,5,9,10,11,17,
1,2,3,5,6,8,15,19,
1,3,6,9,10,11,15,28,
1,2,3,8,9,10,12,13,
1,2,3,6,7,8,14,19,
1,2,3,4,6,10,11,56,
1,2,3,4,6,7,12,14,
1,2,3,4,5,9,17,18,
1,2,3,4,5,10,14,19,
1,2,3,4,5,6,7,29,
1,2,3,4,6,7,9,25,
1,3,4,5,7,12,16,17,
1,2,3,6,7,9,18,21,
1,3,4,6,8,9,12,13,
1,2,4,5,6,7,8,15,
1,2,3,4,6,7,9,46,
1,2,3,4,6,7,13,22,
1,2,3,4,5,10,17,27,
1,2,4,6,7,8,9,42,
1,2,4,6,8,10,13,18,
1,2,3,6,9,13,16,18,
1,2,3,4,5,6,17,19,
1,3,5,6,9,10,11,22,
1,2,4,8,9,11,16,23,
1,2,3,4,5,6,17,30,
1,2,3,4,8,11,15,19,
1,2,4,5,7,15,20,22,
1,2,5,6,7,8,9,22,
1,2,3,5,6,12,14,15,
1,2,3,4,5,6,7,29,
1,4,5,8,10,11,14,16,
1,2,3,5,6,7,13,14,
1,2,3,4,5,7,16,21,
1,2,3,4,6,7,11,21,
1,2,3,6,13,20,21,57,
1,4,5,7,10,17,26,56,
1,2,3,4,7,9,12,17,
1,2,3,4,6,9,10,11,
1,2,3,4,5,7,10,11,
1,2,4,5,8,9,13,14,
1,2,3,5,7,8,12,17,
1,2,4,5,6,7,14,15,
1,2,3,4,7,10,19,31,
1,2,3,4,5,8,20,25,
1,2,3,5,6,8,12,14,
1,2,4,5,7,8,11,37,
1,4,9,12,14,18,28,43,
1,2,3,5,9,10,14,43,
1,2,3,5,7,10,17,20,
1,2,3,4,5,11,12,14,
1,2,4,5,6,10,13,22,
1,2,3,4,5,6,10,11,
1,4,7,9,11,14,18,23,
1,2,3,4,7,8,18,27,
1,4,5,6,8,10,14,17,
1,2,3,5,6,8,10,13,
1,3,4,6,7,10,12,35,
1,3,4,5,6,11,13,33,
1,2,3,4,6,7,8,10,
1,2,5,6,7,10,14,18,
1,2,3,6,7,9,13,21,
1,2,3,4,5,9,12,26,
1,3,4,6,7,18,22,32,
1,2,3,7,8,10,16,46,
1,2,4,7,8,9,16,18,
1,2,4,5,6,9,10,18,
1,2,4,6,7,8,25,32,
1,3,4,5,8,9,16,22,
1,2,3,6,8,11,15,17,
1,2,4,5,7,10,11,13,
1,3,4,5,7,9,19,21,
1,2,3,4,5,7,13,22,
1,2,3,5,6,8,16,21,
1,2,5,7,10,14,15,19,
1,2,3,4,5,7,10,33,
1,3,5,7,8,10,11,12,
1,2,3,6,8,10,13,25,
1,2,4,7,8,9,11,21,
1,2,3,6,9,11,12,28,
1,2,3,4,5,7,10,16,
1,2,3,4,5,8,14,15,
1,2,3,5,6,7,12,13,
1,2,3,4,5,6,13,23,
1,2,3,4,6,8,16,30,
1,3,5,7,8,9,13,32,
1,2,3,4,9,12,15,21,
1,2,3,4,7,14,17,22,
1,2,3,5,8,9,11,28,
1,2,3,6,7,9,13,14,
1,2,4,5,6,7,9,17,
1,2,6,7,8,9,21,41,
1,2,4,5,10,12,14,42,
1,3,4,5,7,9,13,21,
1,2,4,5,7,10,12,23,
1,2,5,6,7,8,12,29,
1,2,7,8,12,16,17,20,
1,2,3,4,7,12,14,15,
1,3,4,5,7,9,12,14,
1,2,3,4,5,7,10,12,
1,2,5,6,8,12,16,20,
1,2,4,5,6,7,12,14,
1,2,3,4,8,11,21,25,
1,2,4,5,8,11,18,23,
1,2,3,5,6,7,14,15,
1,2,3,4,7,10,16,17,
1,3,4,5,6,7,17,18,
1,2,3,4,5,8,10,16,
1,2,3,4,6,10,17,25,
1,3,4,5,6,9,11,19,
1,2,3,4,7,9,11,19,
1,2,3,4,6,8,16,36,
1,2,3,5,7,8,12,24,
1,3,4,10,11,12,22,37,
1,2,3,5,9,15,16,20,
1,2,3,6,10,11,14,16,
1,2,3,4,5,6,7,16,
1,2,3,4,7,8,9,14,
1,2,3,9,12,14,15,21,
1,2,5,8,10,11,14,17,
1,2,4,7,10,11,33,35,
1,2,3,6,7,8,9,29,
1,3,4,5,6,10,11,15,
1,2,3,4,5,6,10,17,
1,2,3,5,8,12,15,20,
1,2,4,5,11,13,14,15,
1,2,3,5,6,7,9,15,
1,2,3,7,9,11,29,35,
1,5,7,8,12,14,28,32,
1,2,3,4,6,9,15,22,
1,3,4,5,7,8,10,16,
1,2,3,4,5,11,19,30,
1,2,3,4,8,10,18,25,
1,2,3,6,8,10,13,15,
1,2,3,4,7,8,9,16,
1,2,3,4,7,13,31,45,
1,2,3,5,7,13,14,28,
1,2,4,6,7,10,11,12,
1,2,3,4,5,8,10,28,
1,2,3,4,8,11,12,25,
1,2,3,4,5,8,16,23,
1,2,3,4,6,10,11,13,
1,4,5,6,7,9,10,14,
1,2,3,4,5,11,14,17,
1,2,3,4,7,8,10,14,
1,2,3,4,5,6,9,21,
1,2,3,4,7,14,18,19,
1,2,3,4,6,7,8,16,
