,file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
174,202006031400.pcap.Mixed_rseed-2222.pcap.2001_1EF2_FF6D_66E0_6B99_4936_96C1_FCB1.pcap,18,43,2,0,0,0,0,0,0
176,202006031400.pcap.Mixed_rseed-2222.pcap.2001_1EF2_FF6D_E59B_7FB_3400_87E1_8EF2.pcap,285,9,2,1,0,0,0,0,0
178,202006031400.pcap.Mixed_rseed-2222.pcap.202.253.203.205.pcap,16873,733,84,23,12,2,0,0,0
179,202006031400.pcap.Mixed_rseed-2222.pcap.202.253.251.138.pcap,10,289,39,5,0,0,0,0,0
180,202006031400.pcap.Mixed_rseed-2222.pcap.203.77.1.135.pcap,443,303,80,5,1,0,0,0,0
182,202006031400.pcap.Mixed_rseed-2222.pcap.203.77.1.138.pcap,619,587,91,12,7,0,0,0,0
183,202006031400.pcap.Mixed_rseed-2222.pcap.203.77.14.38.pcap,2031,401,90,7,0,0,0,0,0
184,202006031400.pcap.Mixed_rseed-2222.pcap.208.132.93.201.pcap,381,0,0,0,0,0,0,0,0
185,202006031400.pcap.Mixed_rseed-2222.pcap.209.110.157.133.pcap,133,0,0,0,0,0,0,0,0
186,202006031400.pcap.Mixed_rseed-2222.pcap.210.155.153.201.pcap,2,481,0,0,0,0,0,0,0
189,202006031400.pcap.Mixed_rseed-2222.pcap.222.66.173.164.pcap,16,79,0,0,0,0,0,0,0
190,202006031400.pcap.Mixed_rseed-2222.pcap.222.66.189.241.pcap,19,51,0,0,0,0,0,0,0
191,202006031400.pcap.Mixed_rseed-2222.pcap.222.66.2.91.pcap,16,62,0,0,0,0,0,0,0
192,202006031400.pcap.Mixed_rseed-2222.pcap.222.66.62.159.pcap,504,0,0,0,0,0,0,0,0
193,202006031400.pcap.Mixed_rseed-2222.pcap.34.144.244.31.pcap,672,0,0,0,0,0,0,0,0
194,202006031400.pcap.Mixed_rseed-2222.pcap.34.153.179.83.pcap,243,0,0,0,0,0,0,0,0
195,202006031400.pcap.Mixed_rseed-2222.pcap.34.161.43.156.pcap,737,2,0,0,0,0,0,0,0
196,202006031400.pcap.Mixed_rseed-2222.pcap.34.174.167.93.pcap,225,0,0,0,0,0,0,0,0
197,202006031400.pcap.Mixed_rseed-2222.pcap.34.176.242.226.pcap,2501,0,0,0,0,0,0,0,0
198,202006031400.pcap.Mixed_rseed-2222.pcap.34.176.45.239.pcap,2745,0,0,0,0,0,0,0,0
199,202006031400.pcap.Mixed_rseed-2222.pcap.34.183.181.66.pcap,173,0,0,0,0,0,0,0,0
200,202006031400.pcap.Mixed_rseed-2222.pcap.34.183.22.169.pcap,255,0,0,0,0,0,0,0,0
201,202006031400.pcap.Mixed_rseed-2222.pcap.34.183.3.44.pcap,191,0,0,0,0,0,0,0,0
202,202006031400.pcap.Mixed_rseed-2222.pcap.34.186.244.166.pcap,169,0,0,0,0,0,0,0,0
203,202006031400.pcap.Mixed_rseed-2222.pcap.34.187.221.140.pcap,1929,0,0,0,0,0,0,0,0
204,202006031400.pcap.Mixed_rseed-2222.pcap.34.189.117.79.pcap,22918,50,0,0,0,0,0,0,0
205,202006031400.pcap.Mixed_rseed-2222.pcap.34.190.141.123.pcap,404,0,0,0,0,0,0,0,0
206,202006031400.pcap.Mixed_rseed-2222.pcap.34.190.207.220.pcap,196,0,0,0,0,0,0,0,0
207,202006031400.pcap.Mixed_rseed-2222.pcap.35.11.188.97.pcap,207,0,0,0,0,0,0,0,0
208,202006031400.pcap.Mixed_rseed-2222.pcap.35.19.90.169.pcap,309,0,0,0,0,0,0,0,0
209,202006031400.pcap.Mixed_rseed-2222.pcap.35.25.161.31.pcap,289,0,0,0,0,0,0,0,0
210,202006031400.pcap.Mixed_rseed-2222.pcap.35.37.172.99.pcap,258,0,0,0,0,0,0,0,0
211,202006031400.pcap.Mixed_rseed-2222.pcap.35.38.171.188.pcap,242,0,0,0,0,0,0,0,0
212,202006031400.pcap.Mixed_rseed-2222.pcap.35.53.245.83.pcap,16220,0,0,0,0,0,0,0,0
213,202006031400.pcap.Mixed_rseed-2222.pcap.35.63.115.64.pcap,508,3,0,0,0,0,0,0,0
214,202006031400.pcap.Mixed_rseed-2222.pcap.35.66.4.107.pcap,280,0,0,0,0,0,0,0,0
215,202006031400.pcap.Mixed_rseed-2222.pcap.35.68.196.144.pcap,3029,0,0,0,0,0,0,0,0
216,202006031400.pcap.Mixed_rseed-2222.pcap.43.53.95.71.pcap,609,0,0,0,0,0,0,0,0
218,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.112.179.pcap,264,0,0,0,0,0,0,0,0
219,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.84.79.pcap,230,0,0,0,0,0,0,0,0
220,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.84.88.pcap,171,0,0,0,0,0,0,0,0
221,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.84.89.pcap,201,0,0,0,0,0,0,0,0
222,202006031400.pcap.Mixed_rseed-2222.pcap.51.207.147.43.pcap,337,0,0,0,0,0,0,0,0
223,202006031400.pcap.Mixed_rseed-2222.pcap.51.76.108.148.pcap,309,0,0,0,0,0,0,0,0
224,202006031400.pcap.Mixed_rseed-2222.pcap.51.76.108.149.pcap,251,0,0,0,0,0,0,0,0
225,202006031400.pcap.Mixed_rseed-2222.pcap.51.76.108.150.pcap,476,0,0,0,0,0,0,0,0
226,202006031400.pcap.Mixed_rseed-2222.pcap.51.94.28.192.pcap,374,0,0,0,0,0,0,0,0
227,202006031400.pcap.Mixed_rseed-2222.pcap.58.68.28.113.pcap,325,0,0,0,0,0,0,0,0
228,202006031400.pcap.Mixed_rseed-2222.pcap.59.64.3.217.pcap,2048,0,0,0,0,0,0,0,0
229,202006031400.pcap.Mixed_rseed-2222.pcap.67.20.177.5.pcap,162,0,0,0,0,0,0,0,0
230,202006031400.pcap.Mixed_rseed-2222.pcap.77.200.172.88.pcap,577,0,0,0,0,0,0,0,0
231,202006031400.pcap.Mixed_rseed-2222.pcap.83.174.8.56.pcap,1508,0,0,0,0,0,0,0,0
232,202006031400.pcap.Mixed_rseed-2222.pcap.88.8.5.195.pcap,323,0,0,0,0,0,0,0,0
